GCC	6349	30.84	25.48	18.20	25.48	0.00	0.00
GCC	6350	28.48	24.84	22.70	23.98	0.00	0.00
GCC	6351	32.33	24.84	17.13	25.70	0.00	0.00
GCC	6352	30.19	24.84	21.41	23.55	0.00	0.00
GCC	6353	31.05	25.91	20.77	22.27	0.00	0.00
GCC	6354	29.98	25.48	18.20	26.34	0.00	0.00
GCC	6355	29.98	22.48	21.20	26.34	0.00	0.00
GCC	6356	26.34	26.34	18.42	28.91	0.00	0.00
GCC	6357	31.05	24.63	18.63	25.70	0.00	0.00
GCC	6358	32.55	25.70	18.84	22.91	0.00	0.00
GCC	6359	28.27	25.48	19.70	26.55	0.00	0.00
GCC	6360	26.98	26.77	18.20	28.05	0.00	0.00
GCC	6361	30.19	23.98	18.42	27.41	0.00	0.00
GCC	6362	30.41	23.34	20.77	25.48	0.00	0.00
GCC	6363	30.41	23.55	19.49	26.55	0.00	0.00
GCC	6364	29.98	24.63	21.41	23.98	0.00	0.00
GCC	6365	25.05	25.70	20.56	28.69	0.00	0.00
GCC	6366	28.91	28.48	20.34	22.27	0.00	0.00
GCC	6367	27.19	25.48	18.20	29.12	0.00	0.00
GCC	6368	30.47	21.89	23.82	23.82	0.00	0.00
GCC	6369	30.90	23.39	18.24	27.47	0.00	0.00
GCC	6370	28.33	26.82	19.53	25.32	0.00	0.00
GCC	6371	28.33	25.32	22.32	24.03	0.00	0.00
GCC	6372	28.33	22.96	21.46	27.25	0.00	0.00
GCC	6373	30.69	24.46	21.46	23.39	0.00	0.00
GCC	6374	30.69	26.18	19.96	23.18	0.00	0.00
GCC	6375	32.19	24.89	18.45	24.46	0.00	0.00
GCC	6376	29.61	23.39	18.88	28.11	0.00	0.00
GCC	6377	27.25	25.32	22.53	24.89	0.00	0.00
GCC	6378	32.62	24.25	19.31	23.82	0.00	0.00
GCC	6379	31.76	25.11	21.46	21.67	0.00	0.00
GCC	6380	27.47	24.03	22.10	26.39	0.00	0.00
GCC	6381	30.90	19.53	25.32	24.25	0.00	0.00
GCC	6382	30.26	21.24	22.53	25.97	0.00	0.00
GCC	6383	27.53	26.02	18.92	27.53	0.00	0.00
GCC	6384	27.10	26.24	21.94	24.73	0.00	0.00
GCC	6385	29.03	23.87	21.29	25.81	0.00	0.00
GCC	6386	27.31	23.44	20.86	28.39	0.00	0.00
GCC	6387	27.74	25.16	19.14	27.96	0.00	0.00
GCC	6388	28.39	23.23	23.01	25.38	0.00	0.00
GCC	6389	26.45	21.72	21.94	29.89	0.00	0.00
GCC	6390	29.25	28.60	16.77	25.38	0.00	0.00
GCC	6391	29.46	27.10	18.28	25.16	0.00	0.00
GCC	6392	26.67	25.81	16.56	30.97	0.00	0.00
GCC	6393	32.26	21.29	20.43	26.02	0.00	0.00
GCC	6394	33.55	21.94	19.57	24.95	0.00	0.00
GCC	6395	27.31	25.38	22.80	24.52	0.00	0.00
GCC	6396	27.74	22.37	20.43	29.46	0.00	0.00
GCC	6397	29.89	26.24	19.78	24.09	0.00	0.00
GCC	6398	32.04	22.80	18.06	27.10	0.00	0.00
GCC	6399	27.31	24.73	23.66	24.30	0.00	0.00
GCC	6400	30.75	24.09	20.43	24.73	0.00	0.00
GCC	6401	30.11	20.65	20.65	28.60	0.00	0.00
GCC	6402	25.81	26.45	23.66	24.09	0.00	0.00
GCC	6403	24.09	28.82	20.00	27.10	0.00	0.00
GCC	6404	30.11	21.94	20.65	27.31	0.00	0.00
GCC	6405	32.69	24.52	19.78	23.01	0.00	0.00
GCC	6406	31.47	25.00	18.97	24.57	0.00	0.00
GCC	6407	27.37	21.34	25.00	26.29	0.00	0.00
GCC	6408	28.45	23.92	20.69	26.94	0.00	0.00
GCC	6409	31.47	19.83	21.12	27.59	0.00	0.00
GCC	6410	30.39	22.20	21.34	26.08	0.00	0.00
GCC	6411	33.41	25.00	16.16	25.43	0.00	0.00
GCC	6412	31.03	25.22	16.81	26.94	0.00	0.00
GCC	6413	27.37	24.14	22.20	26.29	0.00	0.00
GCC	6414	30.17	23.92	21.34	24.57	0.00	0.00
GCC	6415	30.39	24.57	19.40	25.65	0.00	0.00
GCC	6416	28.23	25.22	20.26	26.29	0.00	0.00
GCC	6417	29.53	22.84	21.77	25.86	0.00	0.00
GCC	6418	30.39	23.71	22.41	23.49	0.00	0.00
GCC	6419	29.96	21.98	19.83	28.23	0.00	0.00
GCC	6420	26.51	26.51	20.91	26.08	0.00	0.00
GCC	6421	28.23	26.29	18.75	26.72	0.00	0.00
GCC	6422	28.66	23.49	21.12	26.72	0.00	0.00
GCC	6423	29.74	21.55	21.34	27.37	0.00	0.00
GCC	6424	32.11	24.14	18.10	25.65	0.00	0.00
GCC	6425	27.37	25.65	19.83	27.16	0.00	0.00
GCC	6426	27.00	25.05	19.44	28.51	0.00	0.00
GCC	6427	28.94	22.46	21.17	27.43	0.00	0.00
GCC	6428	31.10	23.11	20.73	25.05	0.00	0.00
GCC	6429	27.86	22.68	21.17	28.29	0.00	0.00
GCC	6430	33.69	23.11	20.95	22.25	0.00	0.00
GCC	6431	30.67	24.84	18.57	25.92	0.00	0.00
GCC	6432	30.67	22.25	22.03	25.05	0.00	0.00
GCC	6433	28.73	25.49	19.65	26.13	0.00	0.00
GCC	6434	29.16	25.49	17.49	27.86	0.00	0.00
GCC	6435	26.35	27.21	20.73	25.70	0.00	0.00
GCC	6436	33.05	24.19	18.36	24.41	0.00	0.00
GCC	6437	26.78	22.68	21.38	29.16	0.00	0.00
GCC	6438	32.61	22.25	19.65	25.49	0.00	0.00
GCC	6439	27.21	25.92	19.01	27.86	0.00	0.00
GCC	6440	30.02	23.54	20.09	26.35	0.00	0.00
GCC	6441	28.94	25.05	21.17	24.84	0.00	0.00
GCC	6442	29.00	22.29	21.43	27.27	0.00	0.00
GCC	6443	31.60	20.78	17.97	29.65	0.00	0.00
GCC	6444	25.32	24.89	19.26	30.52	0.00	0.00
GCC	6445	31.17	25.54	19.91	23.38	0.00	0.00
GCC	6446	32.90	23.81	18.40	24.89	0.00	0.00
GCC	6447	28.35	24.24	22.94	24.46	0.00	0.00
GCC	6448	30.09	21.00	21.43	27.49	0.00	0.00
GCC	6449	30.74	23.81	21.21	24.24	0.00	0.00
GCC	6450	25.76	25.76	20.56	27.92	0.00	0.00
GCC	6451	27.06	25.76	21.21	25.97	0.00	0.00
GCC	6452	28.35	22.94	20.78	27.92	0.00	0.00
GCC	6453	30.74	22.08	21.21	25.97	0.00	0.00
GCC	6454	29.87	25.54	18.18	26.41	0.00	0.00
GCC	6455	32.90	26.19	21.86	19.05	0.00	0.00
GCC	6456	31.17	24.03	20.78	24.03	0.00	0.00
GCC	6457	30.74	23.59	19.70	25.97	0.00	0.00
GCC	6458	30.52	25.11	18.40	25.97	0.00	0.00
GCC	6459	31.60	25.76	19.70	22.94	0.00	0.00
GCC	6460	27.06	24.46	21.43	27.06	0.00	0.00
GCC	6461	27.49	24.46	21.21	26.84	0.00	0.00
GCC	6462	26.62	22.51	20.56	30.30	0.00	0.00
GCC	6463	27.71	27.49	20.35	24.46	0.00	0.00
GCC	6464	28.79	21.86	18.83	30.52	0.00	0.00
GCC	6465	30.30	24.24	21.00	24.46	0.00	0.00
GCC	6466	31.39	21.21	20.78	26.62	0.00	0.00
GCC	6467	24.68	24.68	24.03	26.62	0.00	0.00
GCC	6468	26.41	25.76	19.70	28.14	0.00	0.00
GCC	6469	30.30	22.51	21.21	25.97	0.00	0.00
GCC	6470	25.76	24.24	17.97	32.03	0.00	0.00
GCC	6471	27.27	24.89	21.21	26.62	0.00	0.00
GCC	6472	30.30	22.94	21.65	25.11	0.00	0.00
GCC	6473	27.92	25.11	20.56	26.41	0.00	0.00
GCC	6474	29.44	24.46	19.70	26.41	0.00	0.00
GCC	6475	27.49	26.41	19.70	26.41	0.00	0.00
GCC	6476	29.44	22.29	22.94	25.32	0.00	0.00
GCC	6477	29.00	28.35	17.10	25.54	0.00	0.00
GCC	6478	29.28	22.99	21.26	26.46	0.00	0.00
GCC	6479	29.72	23.21	21.91	25.16	0.00	0.00
GCC	6480	24.30	24.95	23.43	27.33	0.00	0.00
GCC	6481	29.93	22.78	21.04	26.25	0.00	0.00
GCC	6482	26.90	24.73	25.60	22.78	0.00	0.00
GCC	6483	31.67	26.68	20.17	21.48	0.00	0.00
GCC	6484	29.72	23.86	19.52	26.90	0.00	0.00
GCC	6485	30.37	24.08	21.26	24.30	0.00	0.00
GCC	6486	30.15	24.73	17.57	27.55	0.00	0.00
GCC	6487	24.95	24.30	22.56	28.20	0.00	0.00
GCC	6488	28.20	24.73	18.00	29.07	0.00	0.00
GCC	6489	27.33	22.34	23.21	27.11	0.00	0.00
GCC	6490	33.41	19.96	21.91	24.73	0.00	0.00
GCC	6491	27.11	27.11	19.31	26.46	0.00	0.00
GCC	6492	32.10	24.95	20.39	22.56	0.00	0.00
GCC	6493	28.85	24.95	20.82	25.38	0.00	0.00
GCC	6494	29.72	22.56	20.82	26.90	0.00	0.00
GCC	6495	31.45	25.16	16.49	26.90	0.00	0.00
GCC	6496	30.37	23.21	19.09	27.33	0.00	0.00
GCC	6497	28.42	24.08	22.78	24.73	0.00	0.00
GCC	6498	29.72	23.43	20.39	26.46	0.00	0.00
GCC	6499	29.50	23.86	21.26	25.38	0.00	0.00
GCC	6500	23.48	23.26	22.39	30.87	0.00	0.00
GCC	6501	27.61	23.48	23.04	25.87	0.00	0.00
GCC	6502	30.65	21.30	22.39	25.65	0.00	0.00
GCC	6503	26.52	24.35	23.70	25.43	0.00	0.00
GCC	6504	29.35	25.00	20.87	24.78	0.00	0.00
GCC	6505	28.26	25.43	22.17	24.13	0.00	0.00
GCC	6506	26.52	26.96	20.65	25.87	0.00	0.00
GCC	6507	28.91	23.04	19.78	28.26	0.00	0.00
GCC	6508	26.52	28.26	19.13	26.09	0.00	0.00
GCC	6509	31.09	23.48	17.61	27.83	0.00	0.00
GCC	6510	30.43	25.22	20.43	23.91	0.00	0.00
GCC	6511	30.65	24.57	16.96	27.83	0.00	0.00
GCC	6512	27.39	22.61	21.74	28.26	0.00	0.00
GCC	6513	30.22	23.91	18.70	27.17	0.00	0.00
GCC	6514	26.52	29.35	22.83	21.30	0.00	0.00
GCC	6515	29.35	25.22	20.43	25.00	0.00	0.00
GCC	6516	27.39	25.00	21.74	25.87	0.00	0.00
GCC	6517	29.78	24.35	20.00	25.87	0.00	0.00
GCC	6518	30.87	20.87	22.17	26.09	0.00	0.00
GCC	6519	26.52	22.39	22.17	28.91	0.00	0.00
GCC	6520	30.43	21.09	19.57	28.91	0.00	0.00
GCC	6521	29.78	24.78	21.52	23.91	0.00	0.00
GCC	6522	35.43	26.52	17.17	20.87	0.00	0.00
GCC	6523	28.48	24.13	21.74	25.65	0.00	0.00
GCC	6524	30.65	23.26	19.13	26.96	0.00	0.00
GCC	6525	29.35	23.04	19.13	28.48	0.00	0.00
GCC	6526	28.26	24.78	18.91	28.04	0.00	0.00
GCC	6527	29.78	21.52	20.22	28.48	0.00	0.00
GCC	6528	33.04	22.83	21.52	22.61	0.00	0.00
GCC	6529	27.17	23.70	22.39	26.74	0.00	0.00
GCC	6530	33.26	23.26	18.70	24.78	0.00	0.00
GCC	6531	28.26	24.57	22.83	24.35	0.00	0.00
GCC	6532	33.26	22.39	20.87	23.48	0.00	0.00
GCC	6533	27.17	22.83	24.35	25.65	0.00	0.00
GCC	6534	31.74	23.91	21.09	23.26	0.00	0.00
GCC	6535	27.39	25.87	23.26	23.48	0.00	0.00
GCC	6536	30.87	24.78	20.65	23.70	0.00	0.00
GCC	6537	28.98	24.84	18.30	27.89	0.00	0.00
GCC	6538	29.19	27.45	21.13	22.22	0.00	0.00
GCC	6539	27.67	22.66	22.44	27.23	0.00	0.00
GCC	6540	27.45	26.80	19.17	26.58	0.00	0.00
GCC	6541	30.07	22.22	20.26	27.45	0.00	0.00
GCC	6542	26.80	25.93	21.79	25.49	0.00	0.00
GCC	6543	27.67	24.84	22.00	25.49	0.00	0.00
GCC	6544	28.54	23.75	20.26	27.45	0.00	0.00
GCC	6545	28.76	26.80	20.04	24.40	0.00	0.00
GCC	6546	31.37	21.13	22.00	25.49	0.00	0.00
GCC	6547	30.13	23.58	23.58	22.71	0.00	0.00
GCC	6548	28.38	26.64	20.52	24.45	0.00	0.00
GCC	6549	33.41	23.36	21.18	22.05	0.00	0.00
GCC	6550	29.91	23.14	20.31	26.64	0.00	0.00
GCC	6551	29.48	21.62	24.24	24.67	0.00	0.00
GCC	6552	33.84	19.21	23.14	23.80	0.00	0.00
GCC	6553	29.91	22.05	22.05	25.98	0.00	0.00
GCC	6554	28.82	18.78	21.18	31.22	0.00	0.00
GCC	6555	32.75	23.80	18.12	25.33	0.00	0.00
GCC	6556	31.66	22.93	18.56	26.86	0.00	0.00
GCC	6557	29.48	23.36	20.31	26.86	0.00	0.00
GCC	6558	27.73	25.33	17.47	29.48	0.00	0.00
GCC	6559	31.00	24.45	20.31	24.24	0.00	0.00
GCC	6560	29.26	25.55	18.56	26.64	0.00	0.00
GCC	6561	32.31	22.49	20.74	24.45	0.00	0.00
GCC	6562	33.19	24.02	18.78	24.02	0.00	0.00
GCC	6563	27.51	24.02	21.40	27.07	0.00	0.00
GCC	6564	31.44	26.86	17.47	24.24	0.00	0.00
GCC	6565	26.42	23.36	23.58	26.64	0.00	0.00
GCC	6566	26.42	23.14	21.18	29.26	0.00	0.00
GCC	6567	30.13	22.49	20.96	26.42	0.00	0.00
GCC	6568	33.41	23.58	19.21	23.80	0.00	0.00
GCC	6569	30.13	22.05	23.80	24.02	0.00	0.00
GCC	6570	32.31	22.27	18.12	27.29	0.00	0.00
GCC	6571	28.60	24.24	18.34	28.82	0.00	0.00
GCC	6572	29.69	23.80	19.21	27.29	0.00	0.00
GCC	6573	34.28	23.14	20.09	22.49	0.00	0.00
GCC	6574	31.29	25.82	18.60	24.29	0.00	0.00
GCC	6575	29.98	22.54	22.76	24.73	0.00	0.00
GCC	6576	29.32	23.19	21.88	25.60	0.00	0.00
GCC	6577	28.45	21.44	21.44	28.67	0.00	0.00
GCC	6578	28.45	24.51	19.69	27.35	0.00	0.00
GCC	6579	28.45	23.41	21.66	26.48	0.00	0.00
GCC	6580	32.17	22.98	18.38	26.48	0.00	0.00
GCC	6581	29.98	22.10	20.35	27.57	0.00	0.00
GCC	6582	27.57	28.23	20.57	23.63	0.00	0.00
GCC	6583	31.51	21.66	21.44	25.38	0.00	0.00
GCC	6584	30.20	23.41	19.91	26.48	0.00	0.00
GCC	6585	32.82	24.73	17.94	24.51	0.00	0.00
GCC	6586	31.95	24.07	18.60	25.38	0.00	0.00
GCC	6587	27.57	26.04	19.47	26.91	0.00	0.00
GCC	6588	28.23	23.19	21.88	26.70	0.00	0.00
GCC	6589	28.67	24.51	22.32	24.51	0.00	0.00
GCC	6590	30.42	22.10	22.32	25.16	0.00	0.00
GCC	6591	29.76	22.54	22.32	25.38	0.00	0.00
GCC	6592	28.88	24.51	21.44	25.16	0.00	0.00
GCC	6593	29.98	20.57	22.98	26.48	0.00	0.00
GCC	6594	35.01	21.01	19.91	24.07	0.00	0.00
GCC	6595	29.32	23.41	21.66	25.60	0.00	0.00
GCC	6596	29.82	24.56	23.25	22.37	0.00	0.00
GCC	6597	32.68	26.54	17.76	23.03	0.00	0.00
GCC	6598	34.87	23.03	17.98	24.12	0.00	0.00
GCC	6599	30.48	21.93	22.15	25.44	0.00	0.00
GCC	6600	33.55	19.96	19.52	26.97	0.00	0.00
GCC	6601	26.97	24.12	19.52	29.39	0.00	0.00
GCC	6602	31.36	24.34	16.67	27.63	0.00	0.00
GCC	6603	32.24	22.15	19.08	26.54	0.00	0.00
GCC	6604	31.36	22.59	20.18	25.88	0.00	0.00
GCC	6605	32.75	23.30	20.44	23.52	0.00	0.00
GCC	6606	31.87	22.64	21.76	23.74	0.00	0.00
GCC	6607	33.63	20.88	19.78	25.71	0.00	0.00
GCC	6608	26.59	21.98	22.20	29.23	0.00	0.00
GCC	6609	33.85	22.64	18.90	24.62	0.00	0.00
GCC	6610	28.13	23.96	21.76	26.15	0.00	0.00
GCC	6611	28.35	23.96	20.66	27.03	0.00	0.00
GCC	6612	30.33	25.93	20.00	23.74	0.00	0.00
GCC	6613	27.47	25.05	19.56	27.91	0.00	0.00
GCC	6614	30.33	24.84	18.24	26.59	0.00	0.00
GCC	6615	32.53	20.22	20.22	27.03	0.00	0.00
GCC	6616	31.06	24.01	20.04	24.89	0.00	0.00
GCC	6617	31.94	22.69	17.18	28.19	0.00	0.00
GCC	6618	29.07	22.69	18.94	29.30	0.00	0.00
GCC	6619	32.60	23.13	20.70	23.57	0.00	0.00
GCC	6620	29.14	23.62	21.85	25.39	0.00	0.00
GCC	6621	31.13	20.53	21.85	26.49	0.00	0.00
GCC	6622	30.24	21.63	24.28	23.84	0.00	0.00
GCC	6623	26.49	26.27	20.97	26.27	0.00	0.00
GCC	6624	29.58	25.39	20.31	24.72	0.00	0.00
GCC	6625	29.80	24.72	19.65	25.83	0.00	0.00
GCC	6626	31.35	19.43	22.08	27.15	0.00	0.00
GCC	6627	32.30	24.12	20.58	23.01	0.00	0.00
GCC	6628	29.87	21.90	22.12	26.11	0.00	0.00
GCC	6629	34.29	23.89	18.58	23.23	0.00	0.00
GCC	6630	30.75	24.34	17.48	27.43	0.00	0.00
GCC	6631	31.86	25.66	17.70	24.78	0.00	0.00
GCC	6632	27.43	24.78	19.69	28.10	0.00	0.00
GCC	6633	33.19	24.34	21.68	20.80	0.00	0.00
GCC	6634	32.30	22.57	20.13	25.00	0.00	0.00
GCC	6635	27.43	28.10	18.58	25.88	0.00	0.00
GCC	6636	28.76	24.34	23.89	23.01	0.00	0.00
GCC	6637	30.53	24.78	18.14	26.55	0.00	0.00
GCC	6638	30.09	24.78	20.35	24.78	0.00	0.00
GCC	6639	31.64	23.01	19.25	26.11	0.00	0.00
GCC	6640	31.86	24.12	21.90	22.12	0.00	0.00
GCC	6641	27.65	25.00	20.35	26.99	0.00	0.00
GCC	6642	30.75	23.45	19.69	26.11	0.00	0.00
GCC	6643	28.76	25.00	18.58	27.65	0.00	0.00
GCC	6644	24.34	26.11	21.46	28.10	0.00	0.00
GCC	6645	31.19	22.57	17.26	28.98	0.00	0.00
GCC	6646	28.54	24.34	21.02	26.11	0.00	0.00
GCC	6647	32.52	23.23	17.26	26.99	0.00	0.00
GCC	6648	30.53	23.01	21.90	24.56	0.00	0.00
GCC	6649	31.86	20.58	19.91	27.65	0.00	0.00
GCC	6650	28.10	22.57	23.23	26.11	0.00	0.00
GCC	6651	30.75	20.80	20.58	27.88	0.00	0.00
GCC	6652	30.75	21.90	19.03	28.32	0.00	0.00
GCC	6653	31.64	25.22	17.70	25.44	0.00	0.00
GCC	6654	29.87	21.24	23.23	25.66	0.00	0.00
GCC	6655	28.54	25.44	21.24	24.78	0.00	0.00
GCC	6656	26.99	23.01	19.91	30.09	0.00	0.00
GCC	6657	31.64	24.34	22.35	21.68	0.00	0.00
GCC	6658	33.19	21.68	18.14	26.99	0.00	0.00
GCC	6659	29.42	22.57	22.35	25.66	0.00	0.00
GCC	6660	29.20	20.58	24.12	26.11	0.00	0.00
GCC	6661	31.86	23.01	19.47	25.66	0.00	0.00
GCC	6662	30.75	23.67	18.81	26.77	0.00	0.00
GCC	6663	29.65	23.67	23.23	23.45	0.00	0.00
GCC	6664	33.41	22.57	19.25	24.78	0.00	0.00
GCC	6665	26.33	26.11	20.80	26.77	0.00	0.00
GCC	6666	32.74	24.12	20.80	22.35	0.00	0.00
GCC	6667	28.76	23.23	22.35	25.66	0.00	0.00
GCC	6668	30.31	27.43	21.02	21.24	0.00	0.00
GCC	6669	30.97	25.22	20.58	23.23	0.00	0.00
GCC	6670	31.64	22.12	23.45	22.79	0.00	0.00
GCC	6671	34.29	19.69	20.13	25.88	0.00	0.00
GCC	6672	27.88	25.88	23.23	23.01	0.00	0.00
GCC	6673	28.10	25.88	19.91	26.11	0.00	0.00
GCC	6674	32.08	22.57	21.02	24.34	0.00	0.00
GCC	6675	32.52	23.01	21.68	22.79	0.00	0.00
GCC	6676	33.26	20.84	20.62	25.28	0.00	0.00
GCC	6677	29.27	21.95	25.28	23.50	0.00	0.00
GCC	6678	30.38	24.61	19.73	25.28	0.00	0.00
GCC	6679	27.94	25.06	19.07	27.94	0.00	0.00
GCC	6680	27.72	23.28	22.62	26.39	0.00	0.00
GCC	6681	31.26	22.39	19.73	26.61	0.00	0.00
GCC	6682	30.82	24.17	18.40	26.61	0.00	0.00
GCC	6683	31.04	27.27	17.96	23.73	0.00	0.00
GCC	6684	27.94	23.28	20.84	27.94	0.00	0.00
GCC	6685	29.78	20.22	23.33	26.67	0.00	0.00
GCC	6686	29.33	21.78	22.44	26.44	0.00	0.00
GCC	6687	29.33	24.67	19.11	26.89	0.00	0.00
GCC	6688	30.89	27.78	16.67	24.67	0.00	0.00
GCC	6689	30.00	24.89	17.33	27.78	0.00	0.00
GCC	6690	30.29	22.94	20.94	25.84	0.00	0.00
GCC	6691	26.73	25.39	22.49	25.39	0.00	0.00
GCC	6692	33.41	23.83	18.49	24.28	0.00	0.00
GCC	6693	30.96	23.61	20.94	24.50	0.00	0.00
GCC	6694	34.08	23.16	16.26	26.50	0.00	0.00
GCC	6695	29.84	26.06	20.71	23.39	0.00	0.00
GCC	6696	27.84	24.72	22.05	25.39	0.00	0.00
GCC	6697	26.50	25.61	21.38	26.50	0.00	0.00
GCC	6698	31.18	21.83	18.93	28.06	0.00	0.00
GCC	6699	30.73	24.72	19.15	25.39	0.00	0.00
GCC	6700	30.07	25.61	22.49	21.83	0.00	0.00
GCC	6701	28.06	26.50	19.38	26.06	0.00	0.00
GCC	6702	30.07	27.62	17.82	24.50	0.00	0.00
GCC	6703	29.62	22.94	18.93	28.51	0.00	0.00
GCC	6704	29.62	23.61	20.94	25.84	0.00	0.00
GCC	6705	34.52	20.94	19.60	24.94	0.00	0.00
GCC	6706	31.85	22.05	20.49	25.61	0.00	0.00
GCC	6707	32.52	21.16	24.50	21.83	0.00	0.00
GCC	6708	26.28	27.17	18.93	27.62	0.00	0.00
GCC	6709	28.29	28.06	20.94	22.72	0.00	0.00
GCC	6710	33.41	21.60	16.93	28.06	0.00	0.00
GCC	6711	25.39	22.94	23.16	28.51	0.00	0.00
GCC	6712	30.96	21.38	19.38	28.29	0.00	0.00
GCC	6713	27.39	27.17	20.04	25.39	0.00	0.00
GCC	6714	26.95	28.29	19.15	25.61	0.00	0.00
GCC	6715	24.94	30.29	20.04	24.72	0.00	0.00
GCC	6716	28.73	26.73	17.15	27.39	0.00	0.00
GCC	6717	31.18	23.39	21.16	24.28	0.00	0.00
GCC	6718	28.51	21.38	22.94	27.17	0.00	0.00
GCC	6719	26.73	24.28	20.27	28.73	0.00	0.00
GCC	6720	29.62	20.71	19.38	30.29	0.00	0.00
GCC	6721	30.96	28.29	19.82	20.94	0.00	0.00
GCC	6722	29.84	24.50	18.49	27.17	0.00	0.00
GCC	6723	34.52	23.39	19.38	22.72	0.00	0.00
GCC	6724	30.07	24.28	21.60	24.05	0.00	0.00
GCC	6725	33.41	24.28	19.15	23.16	0.00	0.00
GCC	6726	34.30	24.28	19.15	22.27	0.00	0.00
GCC	6727	31.85	24.94	19.15	24.05	0.00	0.00
GCC	6728	26.95	27.62	20.27	25.17	0.00	0.00
GCC	6729	30.29	23.39	21.60	24.72	0.00	0.00
GCC	6730	29.40	24.72	21.16	24.72	0.00	0.00
GCC	6731	29.84	17.59	25.17	27.39	0.00	0.00
GCC	6732	29.84	24.72	20.49	24.94	0.00	0.00
GCC	6733	28.95	23.39	21.16	26.50	0.00	0.00
GCC	6734	30.73	23.83	18.04	27.39	0.00	0.00
GCC	6735	25.84	26.06	23.16	24.94	0.00	0.00
GCC	6736	31.92	22.77	20.54	24.78	0.00	0.00
GCC	6737	29.69	22.32	20.76	27.23	0.00	0.00
GCC	6738	24.78	24.78	22.77	27.68	0.00	0.00
GCC	6739	29.02	23.44	22.54	25.00	0.00	0.00
GCC	6740	30.58	22.10	21.43	25.89	0.00	0.00
GCC	6741	31.92	20.31	22.99	24.78	0.00	0.00
GCC	6742	25.89	27.01	23.21	23.88	0.00	0.00
GCC	6743	29.24	25.00	22.54	23.21	0.00	0.00
GCC	6744	27.23	25.22	20.31	27.23	0.00	0.00
GCC	6745	26.79	26.56	20.54	26.12	0.00	0.00
GCC	6746	29.02	22.10	25.22	23.66	0.00	0.00
GCC	6747	27.01	27.46	20.09	25.45	0.00	0.00
GCC	6748	32.81	21.21	20.54	25.45	0.00	0.00
GCC	6749	27.01	21.88	23.21	27.90	0.00	0.00
GCC	6750	28.35	21.65	22.77	27.23	0.00	0.00
GCC	6751	28.12	24.11	22.54	25.22	0.00	0.00
GCC	6752	25.67	21.88	21.65	30.80	0.00	0.00
GCC	6753	28.12	27.01	19.64	25.22	0.00	0.00
GCC	6754	29.69	27.23	19.87	23.21	0.00	0.00
GCC	6755	30.13	24.55	19.42	25.89	0.00	0.00
GCC	6756	29.02	26.34	18.30	26.34	0.00	0.00
GCC	6757	28.35	24.11	21.21	26.34	0.00	0.00
GCC	6758	28.79	23.66	20.98	26.56	0.00	0.00
GCC	6759	27.68	25.00	18.97	28.35	0.00	0.00
GCC	6760	32.37	21.43	18.08	28.12	0.00	0.00
GCC	6761	30.36	23.88	21.65	24.11	0.00	0.00
GCC	6762	30.80	22.99	20.31	25.89	0.00	0.00
GCC	6763	28.35	23.88	22.54	25.22	0.00	0.00
GCC	6764	28.57	19.87	24.55	27.01	0.00	0.00
GCC	6765	29.24	26.56	20.54	23.66	0.00	0.00
GCC	6766	33.04	21.88	19.64	25.45	0.00	0.00
GCC	6767	27.46	23.44	23.44	25.67	0.00	0.00
GCC	6768	32.59	21.43	22.32	23.66	0.00	0.00
GCC	6769	30.58	25.45	19.20	24.78	0.00	0.00
GCC	6770	27.01	25.45	18.53	29.02	0.00	0.00
GCC	6771	29.46	25.89	22.54	22.10	0.00	0.00
GCC	6772	25.89	25.89	17.86	30.36	0.00	0.00
GCC	6773	29.69	26.56	19.20	24.55	0.00	0.00
GCC	6774	28.12	26.56	18.75	26.56	0.00	0.00
GCC	6775	31.92	23.88	18.97	25.22	0.00	0.00
GCC	6776	27.01	23.21	19.87	29.91	0.00	0.00
GCC	6777	30.80	24.33	19.64	25.22	0.00	0.00
GCC	6778	29.24	25.00	18.75	27.01	0.00	0.00
GCC	6779	27.68	25.89	22.77	23.66	0.00	0.00
GCC	6780	28.79	26.34	19.87	25.00	0.00	0.00
GCC	6781	30.13	24.55	22.54	22.77	0.00	0.00
GCC	6782	29.02	25.89	18.75	26.34	0.00	0.00
GCC	6783	30.13	25.22	19.20	25.45	0.00	0.00
GCC	6784	30.20	21.03	21.70	27.07	0.00	0.00
GCC	6785	26.85	24.61	21.03	27.52	0.00	0.00
GCC	6786	30.43	25.28	19.69	24.61	0.00	0.00
GCC	6787	28.64	22.15	20.58	28.64	0.00	0.00
GCC	6788	28.41	24.16	19.46	27.96	0.00	0.00
GCC	6789	32.89	22.60	20.36	24.16	0.00	0.00
GCC	6790	27.52	25.06	17.90	29.53	0.00	0.00
GCC	6791	28.19	22.82	18.12	30.87	0.00	0.00
GCC	6792	23.71	29.75	20.36	26.17	0.00	0.00
GCC	6793	24.16	25.73	20.13	29.98	0.00	0.00
GCC	6794	30.20	22.82	18.57	28.41	0.00	0.00
GCC	6795	30.20	24.38	20.81	24.61	0.00	0.00
GCC	6796	27.96	24.16	22.60	25.28	0.00	0.00
GCC	6797	28.19	25.73	18.57	27.52	0.00	0.00
GCC	6798	30.20	25.28	21.25	23.27	0.00	0.00
GCC	6799	28.86	24.83	21.03	25.28	0.00	0.00
